frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
579,11.69,84.93,57.6,1,0,0,,,
580,11.47,86.54,57.6,1,0,0,,,
581,11.78,84.33,57.6,1,0,0,,,
582,11.82,84.02,59.4,1,0,0,,,
583,11.57,85.84,61.1,2,1,0,,,
584,11.78,84.26,56.2,1,0,0,,,
585,11.75,84.54,62.2,1,0,0,,,
586,11.72,84.67,56.3,1,0,0,,,
587,11.73,84.69,60.6,1,0,0,,,
588,11.83,83.91,61.1,1,0,0,,,
589,11.81,84.1,60.0,1,0,0,,,
590,11.71,84.75,54.8,1,0,0,,,
591,11.83,83.94,58.8,1,0,0,,,
592,11.71,84.76,57.6,1,0,0,,,
593,11.86,83.71,56.7,1,0,0,,,
594,11.66,85.13,54.8,1,0,0,,,
595,11.85,83.82,58.8,1,0,0,,,
596,11.89,83.53,62.9,1,0,0,,,
597,11.87,83.66,60.0,1,0,0,,,
598,11.9,83.45,54.8,1,0,0,,,
599,11.81,84.13,57.6,1,0,0,,,
600,11.84,83.88,59.4,1,0,0,,,
601,11.87,83.69,58.8,1,0,0,,,
602,11.79,84.22,60.0,1,0,0,,,
603,11.84,83.85,58.8,1,0,0,,,
604,11.77,84.37,58.8,1,1,1,0.738,HIGH,Person very close on your left
605,11.82,84.05,58.1,1,0,0,,,
606,11.62,85.42,60.0,1,0,0,,,
607,11.71,84.8,56.3,1,0,0,,,
608,11.88,83.57,61.8,1,0,0,,,
609,11.83,83.98,62.2,1,0,0,,,
610,11.88,83.58,60.0,1,0,0,,,
611,11.75,84.47,58.8,1,0,0,,,
612,11.77,84.31,58.1,1,0,0,,,
613,11.88,83.56,60.0,1,0,0,,,
614,11.77,84.32,61.1,1,0,0,,,
615,11.63,85.38,58.8,1,0,0,,,
616,11.66,85.14,63.2,1,0,0,,,
617,11.66,85.15,59.4,1,0,0,,,
618,11.46,86.66,62.2,1,0,0,,,
619,11.71,84.83,61.1,1,0,0,,,
620,11.58,85.75,56.3,1,0,0,,,
621,11.67,85.1,60.0,1,0,0,,,
622,11.7,84.87,58.8,1,0,0,,,
623,11.68,85.02,61.1,1,1,1,0.575,MEDIUM,Person on your left
624,11.61,85.48,57.6,1,0,0,,,
625,11.67,85.08,62.2,1,0,0,,,
626,11.13,89.26,63.9,1,0,0,,,
627,11.4,87.11,60.6,1,0,0,,,
628,11.67,85.1,62.2,1,0,0,,,
629,11.5,86.38,60.0,2,1,0,,,
630,11.74,84.58,61.8,1,0,0,,,
631,11.64,85.31,60.0,1,0,0,,,
632,11.74,84.6,61.1,1,0,0,,,
633,11.71,84.79,56.2,1,0,0,,,
634,11.75,84.51,61.1,1,0,0,,,
635,11.79,84.23,61.1,0,0,0,,,
636,11.62,85.39,57.6,2,0,0,,,
637,11.61,85.56,62.2,1,0,0,,,
638,11.54,85.97,58.1,1,0,0,,,
639,11.58,85.78,61.1,0,0,0,,,
640,11.73,84.65,61.1,0,0,0,,,
641,11.54,86.04,58.8,0,0,0,,,
642,11.63,85.38,64.9,1,0,0,,,
643,11.68,85.06,58.8,1,0,0,,,
644,11.73,84.62,63.2,1,0,0,,,
645,11.65,85.23,60.0,1,0,0,,,
646,11.76,84.44,62.2,0,0,0,,,
647,11.64,85.32,56.3,1,0,0,,,
648,11.79,84.2,56.3,0,0,0,,,
649,11.79,84.2,63.9,0,0,0,,,
650,11.71,84.77,58.8,0,0,0,,,
651,11.74,84.57,58.8,0,0,0,,,
652,11.71,84.77,61.1,1,0,0,,,
653,11.52,86.2,60.6,0,0,0,,,
654,11.68,84.99,57.6,0,0,0,,,
655,11.72,84.74,53.3,0,0,0,,,
656,11.74,84.53,62.2,0,0,0,,,
657,11.64,85.34,62.2,1,0,0,,,
658,11.79,84.18,62.9,0,0,0,,,
659,11.7,84.92,56.2,1,0,0,,,
660,11.73,84.6,56.3,0,0,0,,,
661,11.69,84.95,63.2,0,0,0,,,
662,11.64,85.25,58.8,1,0,0,,,
663,11.79,84.24,62.9,0,0,0,,,
664,11.56,85.91,60.0,1,0,0,,,
665,11.68,85.07,61.1,1,0,0,,,
666,11.64,85.28,56.3,0,0,0,,,
667,11.7,84.85,60.0,0,0,0,,,
668,11.66,85.15,57.6,1,0,0,,,
669,11.81,84.08,62.9,0,0,0,,,
670,11.77,84.35,62.2,0,0,0,,,
671,11.65,85.26,58.8,1,0,0,,,
672,11.59,85.67,62.2,1,0,0,,,
673,11.64,85.37,54.8,1,0,0,,,
674,11.69,84.95,61.1,0,0,0,,,
675,11.66,85.19,57.6,1,0,0,,,
676,11.53,86.09,63.9,0,0,0,,,
677,11.76,84.42,60.0,0,0,0,,,
678,11.78,84.25,62.2,0,0,0,,,
679,11.71,84.78,58.8,0,0,0,,,
680,11.7,84.86,61.8,0,0,0,,,
681,11.75,84.5,56.3,0,0,0,,,
682,11.59,85.65,57.6,1,0,0,,,
683,11.76,84.43,61.1,0,0,0,,,
684,11.72,84.69,54.8,1,0,0,,,
685,10.74,92.52,64.9,1,0,0,,,
