timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293756.066,bytetrack,S3_multi_person,1,200,11.81,84.68,54.8,2,2,6,2,0,0,0,
1779293756.152,bytetrack,S3_multi_person,1,201,11.76,85.05,60.0,2,2,6,2,0,0,0,
1779293756.242,bytetrack,S3_multi_person,1,202,11.37,87.97,58.3,2,2,6,2,0,0,0,
1779293756.33,bytetrack,S3_multi_person,1,203,11.55,86.54,59.5,2,2,6,2,0,0,0,
1779293756.418,bytetrack,S3_multi_person,1,204,11.53,86.73,58.3,3,3,6,3,0,0,0,
1779293756.504,bytetrack,S3_multi_person,1,205,11.73,85.26,62.2,3,3,6,3,0,0,0,
1779293756.59,bytetrack,S3_multi_person,1,206,11.78,84.89,57.1,3,3,6,3,0,0,0,
1779293756.676,bytetrack,S3_multi_person,1,207,11.81,84.68,60.0,3,3,6,3,0,0,0,
1779293756.763,bytetrack,S3_multi_person,1,208,11.68,85.64,55.9,3,3,6,3,0,0,0,
1779293756.849,bytetrack,S3_multi_person,1,209,11.82,84.61,58.8,3,3,6,3,0,0,0,
1779293756.935,bytetrack,S3_multi_person,1,210,11.72,85.3,57.1,3,3,6,3,0,0,0,
1779293757.022,bytetrack,S3_multi_person,1,211,11.66,85.75,60.0,3,3,6,3,0,0,0,
1779293757.108,bytetrack,S3_multi_person,1,212,11.81,84.67,59.5,3,3,6,3,0,0,0,
1779293757.194,bytetrack,S3_multi_person,1,213,11.79,84.82,57.6,3,3,6,3,0,0,0,
1779293757.281,bytetrack,S3_multi_person,1,214,11.54,86.63,58.3,3,3,6,3,1,0,0,
1779293757.368,bytetrack,S3_multi_person,1,215,11.76,85.02,62.2,3,3,6,3,0,0,0,
1779293757.454,bytetrack,S3_multi_person,1,216,11.81,84.71,54.5,3,3,6,3,0,0,0,
1779293757.54,bytetrack,S3_multi_person,1,217,11.7,85.5,60.0,3,3,6,3,0,0,0,
1779293757.627,bytetrack,S3_multi_person,1,218,11.7,85.46,54.5,3,3,6,3,0,0,0,
1779293757.713,bytetrack,S3_multi_person,1,219,11.78,84.89,56.3,3,3,6,3,0,0,0,
1779293757.799,bytetrack,S3_multi_person,1,220,11.79,84.79,55.9,3,3,6,3,0,0,0,
1779293757.886,bytetrack,S3_multi_person,1,221,11.63,85.96,60.0,3,3,6,3,0,0,0,
1779293757.972,bytetrack,S3_multi_person,1,222,11.77,84.99,61.5,3,3,6,3,0,0,0,
1779293758.058,bytetrack,S3_multi_person,1,223,11.77,84.96,54.8,3,3,6,3,0,0,0,
1779293758.145,bytetrack,S3_multi_person,1,224,11.7,85.44,58.3,3,3,6,3,0,0,0,
1779293758.231,bytetrack,S3_multi_person,1,225,11.67,85.65,60.0,3,3,6,3,0,0,0,
1779293758.317,bytetrack,S3_multi_person,1,226,11.8,84.73,54.5,2,2,6,2,0,0,0,
1779293758.403,bytetrack,S3_multi_person,1,227,11.8,84.75,62.2,2,2,6,2,0,0,0,
1779293758.489,bytetrack,S3_multi_person,1,228,11.8,84.72,55.9,3,3,6,3,0,0,0,
1779293758.575,bytetrack,S3_multi_person,1,229,11.78,84.89,62.2,3,3,6,3,0,0,0,
1779293758.661,bytetrack,S3_multi_person,1,230,11.8,84.75,53.1,3,3,6,3,0,0,0,
1779293758.747,bytetrack,S3_multi_person,1,231,11.84,84.48,57.6,3,3,6,3,0,0,0,
1779293758.834,bytetrack,S3_multi_person,1,232,11.62,86.03,57.1,3,3,6,3,0,0,0,
1779293758.922,bytetrack,S3_multi_person,1,233,11.5,86.92,59.5,3,3,6,3,0,0,0,
1779293759.009,bytetrack,S3_multi_person,1,234,11.68,85.62,57.6,3,3,6,3,0,0,0,
1779293759.095,bytetrack,S3_multi_person,1,235,11.79,84.79,58.3,3,3,6,3,0,0,0,
1779293759.191,bytetrack,S3_multi_person,1,236,10.59,94.4,58.8,3,3,6,3,0,0,0,
1779293759.277,bytetrack,S3_multi_person,1,237,11.66,85.74,54.5,3,3,6,3,0,0,0,
1779293759.363,bytetrack,S3_multi_person,1,238,11.84,84.49,57.6,3,3,6,3,0,0,0,
1779293759.449,bytetrack,S3_multi_person,1,239,11.81,84.68,54.5,3,3,6,3,0,0,0,
1779293759.534,bytetrack,S3_multi_person,1,240,11.81,84.68,54.8,3,3,6,3,0,0,0,
1779293759.62,bytetrack,S3_multi_person,1,241,11.79,84.84,62.2,3,3,6,3,0,0,0,
1779293759.706,bytetrack,S3_multi_person,1,242,11.76,85.04,55.9,3,3,6,3,0,0,0,
1779293759.792,bytetrack,S3_multi_person,1,243,11.84,84.46,58.8,3,3,6,3,0,0,0,
1779293759.878,bytetrack,S3_multi_person,1,244,11.75,85.07,54.8,3,3,6,3,0,0,0,
1779293759.964,bytetrack,S3_multi_person,1,245,11.85,84.38,58.3,3,3,6,3,0,0,0,
1779293760.049,bytetrack,S3_multi_person,1,246,11.81,84.68,54.8,3,3,6,3,0,0,0,
1779293760.135,bytetrack,S3_multi_person,1,247,11.78,84.87,59.5,3,3,6,3,0,0,0,
1779293760.232,bytetrack,S3_multi_person,1,248,10.51,95.16,57.9,4,4,7,4,1,0,0,
1779293760.318,bytetrack,S3_multi_person,1,249,11.78,84.87,57.1,3,3,7,3,0,0,0,
1779293760.403,bytetrack,S3_multi_person,1,250,11.85,84.39,61.1,3,3,7,3,0,0,0,
1779293760.489,bytetrack,S3_multi_person,1,251,11.86,84.3,56.3,3,3,7,3,0,0,0,
1779293760.575,bytetrack,S3_multi_person,1,252,11.79,84.81,53.1,3,3,7,3,0,0,0,
1779293760.66,bytetrack,S3_multi_person,1,253,11.86,84.33,58.8,3,3,7,3,0,0,0,
1779293760.746,bytetrack,S3_multi_person,1,254,11.84,84.47,51.6,3,3,7,3,0,0,0,
1779293760.832,bytetrack,S3_multi_person,1,255,11.82,84.64,62.2,3,3,7,3,0,0,0,
1779293760.918,bytetrack,S3_multi_person,1,256,11.69,85.56,54.5,4,4,8,4,2,2,0.537,Person very close on your right | Person on your right
