timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779518636.119,C1,P1_dynamic_multi_person_C1,1,230,13.8,72.45,72.7,4,0,0,0,0,,0
1779518636.204,C1,P1_dynamic_multi_person_C1,1,231,13.59,73.57,71.4,5,0,0,0,0,,0
1779518636.29,C1,P1_dynamic_multi_person_C1,1,232,13.44,74.39,75.0,5,0,0,0,0,,0
1779518636.375,C1,P1_dynamic_multi_person_C1,1,233,13.52,73.97,71.9,5,0,0,0,0,,0
1779518636.46,C1,P1_dynamic_multi_person_C1,1,234,13.65,73.24,68.7,5,0,0,0,0,,0
1779518636.545,C1,P1_dynamic_multi_person_C1,1,235,13.64,73.31,75.0,4,0,0,0,0,,0
1779518636.648,C1,P1_dynamic_multi_person_C1,1,236,10.92,91.59,71.4,4,0,0,0,0,,0
1779518636.732,C1,P1_dynamic_multi_person_C1,1,237,13.68,73.11,75.0,4,0,0,0,0,,0
1779518636.817,C1,P1_dynamic_multi_person_C1,1,238,13.7,72.98,73.5,5,0,0,0,0,,0
1779518636.902,C1,P1_dynamic_multi_person_C1,1,239,13.77,72.62,68.8,5,0,0,0,0,,0
1779518636.988,C1,P1_dynamic_multi_person_C1,1,240,13.62,73.43,71.0,5,0,0,0,0,,0
1779518637.072,C1,P1_dynamic_multi_person_C1,1,241,13.79,72.5,75.0,5,0,0,0,0,,0
1779518637.155,C1,P1_dynamic_multi_person_C1,1,242,13.89,72.0,73.0,4,0,0,0,0,,0
